LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle;Bâle
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS12;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;MSL;sfc;sfc;sfc;high cld lay;mid cld lay;low cld lay;sfc;10 m above gnd;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount;Total cloud cover;High cloud cover;Medium cloud cover;Low cloud cover;Shortwave Radiation - backwards;Wind speed;Wind direction;Wind Gust
UNIT;;;;;°C;%;hPa;mm;cm;%;%;%;%;W/m2;m/s;°;m/s
AGGREGATION;;;;;;;;;;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature;Relative humidity;Mean Sea Level Pressure;Total Precipitation;Snowfall amount;Total cloud cover;High cloud cover;Medium cloud cover  ;Low cloud cover;Shortwave Radiation - backwards;Wind speed;Wind direction;Wind Gust
2013;11;07;12;00;18.55;56.00;1014.80;0.00;0.00;51.00;50.00;51.00;10.00;325.74;6.50;270.00;9.80
2013;11;07;13;00;19.07;54.00;1014.40;0.00;0.00;46.00;45.00;46.00;0.00;405.84;6.71;273.42;11.00
2013;11;07;14;00;19.24;53.00;1014.50;0.00;0.00;56.00;32.00;56.00;10.00;375.58;7.00;270.82;11.10
2013;11;07;15;00;19.09;54.00;1014.20;0.00;0.00;64.00;36.00;64.00;10.00;299.04;6.20;270.00;10.20
2013;11;07;16;00;18.70;56.00;1014.40;0.00;0.00;100.00;37.00;100.00;0.00;191.35;5.40;271.06;9.90
2013;11;07;17;00;17.33;63.00;1014.80;0.00;0.00;6.00;20.00;0.00;0.00;70.31;3.71;274.64;8.50
2013;11;07;18;00;15.96;68.00;1015.20;0.00;0.00;5.70;19.00;0.00;0.00;0.00;2.51;265.43;7.30
2013;11;07;19;00;15.01;71.00;1015.10;0.00;0.00;4.80;16.00;0.00;0.00;0.00;1.77;227.29;2.40
2013;11;07;20;00;14.44;70.00;1014.90;0.00;0.00;100.00;10.00;0.00;100.00;0.00;1.80;199.44;2.60
2013;11;07;21;00;13.66;70.00;1015.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.12;199.29;2.90
2013;11;07;22;00;13.34;69.00;1015.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.26;192.80;3.20
2013;11;07;23;00;12.71;71.00;1014.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.40;182.39;3.20
2013;11;08;00;00;12.28;72.00;1014.70;0.00;0.00;8.10;27.00;0.00;0.00;0.00;2.50;180.00;3.40
2013;11;08;01;00;12.13;73.00;1014.20;0.00;0.00;10.50;35.00;0.00;0.00;0.00;2.57;166.50;3.30
2013;11;08;02;00;11.88;76.00;1014.10;0.00;0.00;3.30;11.00;1.00;0.00;0.00;2.25;147.72;3.00
2013;11;08;03;00;12.40;73.00;1013.00;0.00;0.00;3.00;6.00;3.00;0.00;0.00;2.16;123.69;2.20
2013;11;08;04;00;11.70;73.00;1012.70;0.00;0.00;4.00;0.00;4.00;0.00;0.00;2.44;109.18;2.20
2013;11;08;05;00;9.63;83.00;1013.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.58;125.54;2.90
2013;11;08;06;00;9.53;84.00;1013.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.28;113.20;2.50
2013;11;08;07;00;9.17;85.00;1012.80;0.00;0.00;5.00;12.00;5.00;0.00;0.00;2.38;112.25;2.50
2013;11;08;08;00;9.34;83.00;1013.00;0.00;0.00;100.00;22.00;100.00;0.00;16.91;2.50;106.26;2.30
2013;11;08;09;00;10.09;78.00;1012.80;0.00;0.00;100.00;71.00;100.00;0.00;117.48;1.90;93.01;1.50
2013;11;08;10;00;11.45;73.00;1012.70;0.00;0.00;100.00;91.00;100.00;0.00;180.67;1.81;96.34;1.40
2013;11;08;11;00;13.26;67.00;1012.70;0.00;0.00;100.00;13.00;100.00;0.00;259.88;0.36;123.69;0.10
2013;11;08;12;00;15.32;63.00;1012.10;0.00;0.00;100.00;19.00;100.00;11.00;349.77;1.57;296.57;2.20
2013;11;08;13;00;15.67;66.00;1011.60;0.00;0.00;100.00;18.00;100.00;100.00;202.92;1.77;312.71;2.30
2013;11;08;14;00;15.35;68.00;1010.80;0.00;0.00;100.00;16.00;100.00;100.00;60.52;1.30;94.40;1.60
2013;11;08;15;00;16.02;65.00;1010.30;0.00;0.00;100.00;32.00;100.00;100.00;193.13;2.78;120.26;3.70
2013;11;08;16;00;16.10;69.00;1009.80;0.10;0.00;100.00;31.00;100.00;100.00;107.69;3.00;115.71;3.00
2013;11;08;17;00;15.59;76.00;1009.70;0.20;0.00;100.00;100.00;100.00;100.00;40.94;2.41;138.37;2.50
2013;11;08;18;00;15.53;68.00;1009.10;0.00;0.00;100.00;100.00;100.00;100.00;0.00;3.10;194.93;8.20
2013;11;08;19;00;14.91;72.00;1009.10;0.00;0.00;100.00;100.00;100.00;100.00;0.00;2.86;216.47;3.50
2013;11;08;20;00;14.82;74.00;1008.80;1.30;0.00;100.00;42.00;100.00;100.00;0.00;2.47;248.63;7.00
2013;11;08;21;00;15.17;67.00;1009.10;1.00;0.00;100.00;16.00;100.00;100.00;0.00;3.32;248.84;11.00
2013;11;08;22;00;12.81;81.00;1011.50;0.20;0.00;100.00;20.00;100.00;100.00;0.00;5.94;257.37;12.60
2013;11;08;23;00;12.98;70.00;1010.80;0.60;0.00;100.00;11.00;100.00;100.00;0.00;3.16;235.30;10.70
2013;11;09;00;00;12.86;71.00;1011.70;0.80;0.00;100.00;7.00;100.00;100.00;0.00;4.75;261.53;11.10
2013;11;09;01;00;11.95;77.00;1012.80;0.50;0.00;100.00;100.00;100.00;100.00;0.00;5.46;246.25;12.60
2013;11;09;02;00;12.00;73.00;1012.80;0.40;0.00;100.00;100.00;100.00;41.00;0.00;5.69;251.57;12.80
2013;11;09;03;00;11.29;67.00;1012.40;0.00;0.00;56.00;0.00;56.00;0.00;0.00;6.48;252.96;14.30
2013;11;09;04;00;10.42;66.00;1013.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.42;251.85;13.90
2013;11;09;05;00;8.81;76.00;1016.50;0.00;0.00;20.00;0.00;20.00;3.00;0.00;6.50;268.24;12.80
2013;11;09;06;00;8.66;77.00;1017.20;0.00;0.00;100.00;0.00;0.00;100.00;0.00;5.80;270.00;10.80
2013;11;09;07;00;8.47;75.00;1016.90;0.00;0.00;10.00;0.00;2.00;10.00;0.00;5.10;270.00;9.20
2013;11;09;08;00;7.83;77.00;1017.40;0.00;0.00;0.00;0.00;0.00;0.00;13.35;3.71;265.36;8.20
2013;11;09;09;00;8.55;71.00;1017.90;0.00;0.00;0.00;0.00;0.00;0.00;132.61;4.23;263.21;7.90
2013;11;09;10;00;9.33;66.00;1018.40;0.00;0.00;0.00;0.00;0.00;0.00;261.66;4.33;263.37;6.10
2013;11;09;11;00;10.24;61.00;1017.90;0.00;0.00;10.00;0.00;0.00;10.00;356.00;3.93;262.69;5.50
2013;11;09;12;00;11.04;56.00;1016.50;0.00;0.00;10.00;0.00;0.00;10.00;404.95;4.00;270.00;6.20
2013;11;09;13;00;11.72;50.00;1016.20;0.00;0.00;0.00;0.00;0.00;0.00;422.75;4.33;276.63;5.50
2013;11;09;14;00;11.92;49.00;1015.50;0.00;0.00;0.00;0.00;0.00;0.00;389.82;4.24;278.13;5.10
2013;11;09;15;00;11.91;49.00;1014.80;0.00;0.00;0.00;0.00;0.00;0.00;311.50;4.04;278.53;5.00
2013;11;09;16;00;11.52;51.00;1014.30;0.00;0.00;0.00;0.00;0.00;0.00;195.80;3.29;289.54;4.80
2013;11;09;17;00;10.65;55.00;1013.60;0.00;0.00;0.00;0.00;0.00;0.00;57.85;1.63;312.51;4.10
2013;11;09;18;00;10.31;56.00;1013.20;0.00;0.00;100.00;0.00;100.00;0.00;0.00;1.84;112.38;1.60
2013;11;09;19;00;9.47;60.00;1011.70;0.00;0.00;100.00;0.00;100.00;0.00;0.00;3.19;131.19;3.30
2013;11;09;20;00;9.22;58.00;1010.40;0.00;0.00;100.00;0.00;100.00;0.00;0.00;3.05;148.39;10.40
2013;11;09;21;00;9.33;52.00;1009.50;0.00;0.00;100.00;0.00;100.00;100.00;0.00;2.97;160.35;12.10
2013;11;09;22;00;10.12;41.00;1009.50;0.00;0.00;100.00;0.00;100.00;100.00;0.00;2.97;227.73;11.10
2013;11;09;23;00;9.09;58.00;1009.70;0.00;0.00;100.00;0.00;100.00;100.00;0.00;7.09;229.57;13.90
2013;11;10;00;00;8.66;63.00;1009.10;0.00;0.00;100.00;0.00;89.00;100.00;0.00;7.79;228.12;17.10
2013;11;10;01;00;8.69;63.00;1008.50;0.00;0.00;62.00;2.00;62.00;44.00;0.00;7.25;230.60;15.40
2013;11;10;02;00;9.04;64.00;1008.00;0.00;0.00;100.00;17.00;27.00;100.00;0.00;6.39;230.08;14.60
2013;11;10;03;00;8.87;66.00;1007.20;0.00;0.00;100.00;100.00;100.00;100.00;0.00;6.28;232.77;14.00
2013;11;10;04;00;8.71;67.00;1006.70;0.00;0.00;100.00;14.00;100.00;100.00;0.00;5.38;234.83;12.50
2013;11;10;05;00;8.12;67.00;1007.50;0.00;0.00;100.00;100.00;100.00;0.00;0.00;3.07;199.03;6.40
2013;11;10;06;00;7.98;69.00;1005.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;2.82;173.88;7.50
2013;11;10;07;00;8.56;71.00;1004.70;0.00;0.00;100.00;100.00;100.00;100.00;0.00;6.19;235.54;14.10
2013;11;10;08;00;8.48;66.00;1002.10;1.60;0.00;100.00;2.00;100.00;100.00;3.56;5.17;194.57;13.20
2013;11;10;09;00;8.65;64.00;1001.80;0.00;0.00;100.00;0.00;100.00;100.00;40.05;8.56;223.58;17.80
2013;11;10;10;00;9.86;60.00;1000.90;0.10;0.00;100.00;0.00;100.00;100.00;124.60;8.67;230.62;18.20
2013;11;10;11;00;10.89;70.00;1000.90;0.20;0.00;100.00;0.00;0.00;100.00;242.97;9.21;249.01;16.50
2013;11;10;12;00;10.27;73.00;1000.90;0.40;0.00;100.00;0.00;2.00;100.00;173.55;10.20;258.69;16.80
2013;11;10;13;00;9.05;80.00;1001.50;0.70;0.00;100.00;0.00;80.00;100.00;227.84;11.20;269.49;16.90
2013;11;10;14;00;8.76;65.00;1004.50;0.20;0.00;100.00;0.00;100.00;100.00;153.08;11.42;299.93;15.50
2013;11;10;15;00;7.09;69.00;1007.70;1.10;0.00;100.00;0.00;100.00;100.00;45.39;9.09;309.64;13.90
2013;11;10;16;00;6.65;71.00;1009.90;1.40;0.00;100.00;0.00;100.00;100.00;19.58;8.42;313.56;14.10
2013;11;10;17;00;6.35;72.00;1012.50;1.20;0.00;100.00;0.00;100.00;100.00;7.12;8.68;324.85;15.70
2013;11;10;18;00;6.49;74.00;1014.20;1.00;0.00;100.00;0.00;93.00;100.00;0.00;6.31;310.50;13.40
2013;11;10;19;00;6.54;73.00;1015.70;0.80;0.00;100.00;0.00;63.00;100.00;0.00;7.96;324.71;14.50
2013;11;10;20;00;6.15;70.00;1017.10;0.30;0.00;100.00;0.00;0.00;100.00;0.00;7.85;328.54;13.80
2013;11;10;21;00;5.59;72.00;1019.60;0.00;0.00;100.00;0.00;0.00;100.00;0.00;7.42;332.74;13.20
2013;11;10;22;00;5.21;73.00;1021.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;6.99;336.37;12.10
2013;11;10;23;00;4.82;76.00;1022.10;0.00;0.00;71.00;0.00;0.00;71.00;0.00;5.41;332.49;11.40
2013;11;11;00;00;4.22;77.00;1023.70;0.00;0.00;79.00;0.00;0.00;79.00;0.00;3.97;319.09;10.40
2013;11;11;01;00;4.36;76.00;1024.40;0.00;0.00;100.00;0.00;0.00;100.00;0.00;3.68;317.20;9.80
2013;11;11;02;00;4.38;77.00;1025.20;0.00;0.00;100.00;0.00;0.00;100.00;0.00;3.67;330.64;8.70
2013;11;11;03;00;3.97;81.00;1025.50;0.00;0.00;100.00;0.00;0.00;100.00;0.00;3.38;325.84;7.90
2013;11;11;04;00;3.75;84.00;1026.30;0.00;0.00;97.00;0.00;0.00;97.00;0.00;3.83;326.73;7.70
2013;11;11;05;00;2.97;93.00;1027.90;0.00;0.00;100.00;0.00;0.00;100.00;0.00;1.84;319.40;3.50
2013;11;11;06;00;2.76;93.00;1028.60;0.00;0.00;100.00;0.00;0.00;100.00;0.00;1.70;310.24;2.60
2013;11;11;07;00;2.45;93.00;1029.10;0.00;0.00;100.00;0.00;0.00;100.00;0.00;1.25;298.61;1.60
2013;11;11;08;00;2.35;92.00;1030.10;0.00;0.00;100.00;0.00;0.00;100.00;5.34;1.58;288.43;1.80
2013;11;11;09;00;2.51;91.00;1030.30;0.00;0.00;100.00;0.00;0.00;100.00;64.97;1.00;270.00;1.00
2013;11;11;10;00;3.13;87.00;1030.80;0.00;0.00;100.00;0.00;0.00;100.00;164.65;0.82;255.96;0.70
2013;11;11;11;00;4.06;78.00;1031.20;0.00;0.00;100.00;0.00;0.00;100.00;289.25;0.58;300.96;0.60
2013;11;11;12;00;5.06;73.00;1030.20;0.00;0.00;31.00;0.00;0.00;31.00;378.25;0.92;347.47;1.30
2013;11;11;13;00;6.72;69.00;1030.30;0.00;0.00;100.00;0.00;0.00;100.00;404.06;1.73;349.99;2.10
2013;11;11;14;00;8.10;66.00;1029.50;0.00;0.00;100.00;0.00;0.00;100.00;325.74;2.42;352.87;3.10
2013;11;11;15;00;8.99;58.00;1028.70;0.00;0.00;45.00;0.00;0.00;45.00;291.03;2.09;16.70;4.70
2013;11;11;16;00;9.18;56.00;1028.80;0.00;0.00;24.00;0.00;0.00;24.00;187.79;2.36;53.62;4.50
2013;11;11;17;00;9.12;55.00;1029.00;0.00;0.00;10.00;0.00;0.00;10.00;29.37;2.50;53.13;5.10
2013;11;11;18;00;8.49;57.00;1029.50;0.00;0.00;3.30;11.00;0.00;3.00;0.00;2.97;47.73;5.10
2013;11;11;19;00;5.81;67.00;1030.30;0.00;0.00;5.70;19.00;0.00;0.00;0.00;2.78;59.74;4.20
2013;11;11;20;00;4.53;66.00;1030.20;0.00;0.00;5.40;18.00;0.00;0.00;0.00;2.66;70.20;4.00
2013;11;11;21;00;3.83;69.00;1030.00;0.00;0.00;0.30;1.00;0.00;0.00;0.00;1.46;74.05;2.10
2013;11;11;22;00;3.21;75.00;1030.20;0.00;0.00;6.00;20.00;0.00;2.00;0.00;1.20;94.76;7.30
2013;11;11;23;00;2.76;78.00;1030.50;0.00;0.00;9.00;30.00;0.00;3.00;0.00;1.90;108.43;8.20
2013;11;12;00;00;2.53;80.00;1030.40;0.00;0.00;9.00;30.00;0.00;0.00;0.00;3.04;107.24;9.10
2013;11;12;01;00;2.13;81.00;1030.70;0.00;0.00;8.10;27.00;0.00;0.00;0.00;3.77;111.80;9.70
2013;11;12;02;00;1.75;80.00;1029.70;0.00;0.00;8.00;22.00;0.00;8.00;0.00;3.68;112.38;8.70
2013;11;12;03;00;1.53;81.00;1028.30;0.00;0.00;6.60;22.00;0.00;2.00;0.00;3.18;118.18;8.30
2013;11;12;04;00;1.64;80.00;1029.00;0.00;0.00;5.10;17.00;0.00;0.00;0.00;2.52;123.69;7.50
2013;11;12;05;00;1.89;94.00;1028.10;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.36;303.69;0.40
2013;11;12;06;00;1.58;93.00;1028.20;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.92;139.40;2.00
2013;11;12;07;00;1.46;90.00;1028.20;0.00;0.00;1.00;0.00;0.00;1.00;0.00;2.76;136.47;6.30
2013;11;12;08;00;1.91;78.00;1027.80;0.00;0.00;4.20;14.00;0.00;2.00;11.57;3.75;133.92;8.00
2013;11;12;09;00;2.21;74.00;1027.80;0.00;0.00;3.90;13.00;0.00;0.00;134.39;5.17;131.08;7.80
2013;11;12;10;00;3.50;67.00;1027.70;0.00;0.00;5.10;17.00;0.00;0.00;266.11;5.19;124.00;5.90
2013;11;12;11;00;4.89;61.00;1027.20;0.00;0.00;5.10;17.00;0.00;0.00;359.56;4.03;119.74;4.20
2013;11;12;12;00;6.26;57.00;1026.30;0.00;0.00;5.40;18.00;0.00;0.00;415.63;2.75;100.49;3.10
2013;11;12;13;00;7.36;54.00;1025.50;0.00;0.00;5.10;17.00;0.00;0.00;426.31;1.53;78.69;1.90
2013;11;12;14;00;8.12;51.00;1025.60;0.00;0.00;2.70;9.00;0.00;0.00;391.60;0.58;59.04;0.80
2013;11;12;15;00;8.49;49.00;1025.20;0.00;0.00;0.00;0.00;0.00;0.00;312.39;0.82;345.96;0.60
2013;11;12;16;00;8.33;50.00;1024.90;0.00;0.00;0.00;0.00;0.00;0.00;187.79;1.12;333.43;1.00
2013;11;12;17;00;7.67;53.00;1025.10;0.00;0.00;0.00;0.00;0.00;0.00;50.73;0.61;350.54;0.50
2013;11;12;18;00;7.14;56.00;1025.70;0.00;0.00;2.70;9.00;0.00;0.00;0.00;0.54;21.80;0.50
2013;11;12;19;00;6.69;58.00;1025.10;0.00;0.00;2.10;7.00;0.00;0.00;0.00;0.60;90.00;0.40
2013;11;12;20;00;6.13;61.00;1025.80;0.00;0.00;2.70;9.00;0.00;0.00;0.00;0.32;71.57;0.30
2013;11;12;21;00;5.52;65.00;1025.80;0.00;0.00;3.60;12.00;0.00;0.00;0.00;0.10;180.00;0.40
2013;11;12;22;00;5.06;67.00;1025.50;0.00;0.00;3.00;10.00;0.00;0.00;0.00;0.70;180.00;1.20
2013;11;12;23;00;5.09;65.00;1026.10;0.00;0.00;5.00;11.00;5.00;1.00;0.00;1.00;185.71;1.60
2013;11;13;00;00;5.02;62.00;1026.80;0.00;0.00;100.00;16.00;100.00;100.00;0.00;0.90;180.00;1.50
2013;11;13;01;00;5.19;58.00;1026.90;0.00;0.00;100.00;18.00;100.00;100.00;0.00;0.82;165.96;1.10
2013;11;13;02;00;5.47;55.00;1026.70;0.00;0.00;100.00;22.00;100.00;100.00;0.00;0.54;158.20;0.60
2013;11;13;03;00;5.46;59.00;1026.70;0.00;0.00;100.00;33.00;100.00;71.00;0.00;0.41;75.96;0.90
2013;11;13;04;00;5.25;61.00;1027.30;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.80;90.00;0.80
2013;11;13;05;00;4.14;65.00;1029.30;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.00;180.00;0.50
2013;11;13;06;00;4.19;65.00;1029.50;0.00;0.00;100.00;100.00;100.00;100.00;0.00;0.30;90.00;0.60
2013;11;13;07;00;4.17;65.00;1029.10;0.00;0.00;100.00;100.00;100.00;56.00;0.00;0.76;113.20;1.70
2013;11;13;08;00;4.19;67.00;1028.40;0.00;0.00;100.00;100.00;100.00;0.00;7.12;0.71;81.87;4.50
2013;11;13;09;00;4.65;69.00;1029.10;0.00;0.00;100.00;100.00;100.00;0.00;81.88;1.70;360.00;3.50
2013;11;13;10;00;4.92;71.00;1029.40;0.00;0.00;100.00;100.00;100.00;0.00;163.76;2.73;336.25;3.70
2013;11;13;11;00;6.42;72.00;1029.20;0.00;0.00;100.00;100.00;100.00;0.00;266.11;2.15;338.20;2.80
2013;11;13;12;00;8.10;68.00;1028.70;0.00;0.00;69.00;100.00;69.00;0.00;360.45;2.52;353.16;3.00
2013;11;13;13;00;9.42;63.00;1028.20;0.00;0.00;42.00;100.00;42.00;0.00;391.60;1.96;14.74;2.90
2013;11;13;14;00;10.17;61.00;1027.50;0.00;0.00;28.20;94.00;21.00;0.00;363.12;1.75;76.76;2.20
2013;11;13;15;00;11.50;54.00;1026.50;0.00;0.00;30.00;95.00;30.00;0.00;292.81;3.62;65.56;5.40
2013;11;13;16;00;11.27;53.00;1026.40;0.00;0.00;21.00;70.00;13.00;0.00;185.12;3.61;70.56;5.50
2013;11;13;17;00;10.38;58.00;1026.40;0.00;0.00;20.70;69.00;12.00;0.00;52.51;2.51;66.50;5.30
2013;11;13;18;00;9.15;64.00;1026.40;0.00;0.00;30.00;100.00;29.00;0.00;0.00;2.05;46.97;3.60
2013;11;13;19;00;7.97;70.00;1027.00;0.00;0.00;40.00;100.00;40.00;0.00;0.00;1.84;49.40;4.70
2013;11;13;20;00;7.25;73.00;1026.70;0.00;0.00;36.00;100.00;36.00;0.00;0.00;1.62;68.20;7.00
2013;11;13;21;00;6.64;75.00;1026.10;0.00;0.00;23.00;68.00;23.00;0.00;0.00;1.39;59.74;8.00
2013;11;13;22;00;5.96;78.00;1025.90;0.00;0.00;7.50;25.00;7.00;0.00;0.00;0.94;32.01;8.00
2013;11;13;23;00;5.06;82.00;1025.70;0.00;0.00;29.00;18.00;29.00;0.00;0.00;0.41;284.04;4.70
2013;11;14;00;00;4.29;85.00;1025.80;0.00;0.00;41.00;23.00;41.00;5.00;0.00;0.85;290.56;0.70
2013;11;14;01;00;3.43;89.00;1025.70;0.00;0.00;49.00;26.00;49.00;8.00;0.00;1.13;315.00;1.20
2013;11;14;02;00;2.66;93.00;1025.60;0.00;0.00;100.00;24.00;83.00;100.00;0.00;1.13;315.00;1.10
2013;11;14;03;00;2.36;93.00;1024.90;0.00;0.00;100.00;24.00;28.00;100.00;0.00;0.99;315.00;0.80
2013;11;14;04;00;2.32;93.00;1024.60;0.00;0.00;100.00;29.00;31.00;100.00;0.00;0.92;319.40;0.90
2013;11;14;05;00;4.28;90.00;1024.20;0.00;0.00;100.00;100.00;100.00;100.00;0.00;1.20;270.00;1.80
2013;11;14;06;00;4.35;87.00;1024.40;0.00;0.00;100.00;98.00;100.00;100.00;0.00;2.22;262.23;2.90
2013;11;14;07;00;4.29;84.00;1023.70;0.00;0.00;100.00;92.00;100.00;100.00;0.00;2.60;254.36;4.20
2013;11;14;08;00;4.35;83.00;1023.20;0.00;0.00;100.00;100.00;100.00;100.00;4.45;3.27;246.57;5.80
2013;11;14;09;00;4.80;81.00;1023.00;0.10;0.00;100.00;95.00;78.00;100.00;48.06;3.61;255.58;6.70
2013;11;14;10;00;5.21;77.00;1023.20;0.10;0.00;100.00;91.00;27.00;100.00;72.09;4.60;267.51;8.80
2013;11;14;11;00;5.50;76.00;1022.90;0.00;0.00;100.00;44.00;0.00;100.00;117.48;5.52;264.81;8.70
2013;11;14;12;00;6.10;72.00;1022.50;0.00;0.00;100.00;0.00;0.00;100.00;243.86;6.20;268.15;9.70
2013;11;14;13;00;5.98;72.00;1021.90;0.00;0.00;100.00;0.00;0.00;100.00;294.59;6.92;274.14;10.30
2013;11;14;14;00;6.33;65.00;1022.40;0.00;0.00;0.00;0.00;0.00;0.00;325.74;6.44;276.24;9.50
2013;11;14;15;00;6.29;65.00;1021.00;0.00;0.00;0.00;0.00;0.00;0.00;296.37;5.57;279.29;8.30
2013;11;14;16;00;5.89;67.00;1020.70;0.00;0.00;0.00;0.00;0.00;0.00;180.67;4.88;285.46;6.70
2013;11;14;17;00;5.15;71.00;1021.20;0.00;0.00;0.00;0.00;0.00;0.00;45.39;3.18;294.15;6.10
2013;11;14;18;00;4.63;73.00;1020.50;0.00;0.00;4.00;0.00;0.00;4.00;0.00;1.26;288.43;3.80
2013;11;14;19;00;4.45;74.00;1020.10;0.00;0.00;43.00;0.00;0.00;43.00;0.00;1.00;180.00;3.30
2013;11;14;20;00;4.98;69.00;1018.90;0.00;0.00;100.00;0.00;0.00;100.00;0.00;1.58;198.43;5.20
2013;11;14;21;00;5.20;71.00;1019.60;0.10;0.00;100.00;0.00;1.00;100.00;0.00;1.77;222.71;4.90
2013;11;14;22;00;4.99;74.00;1020.20;0.20;0.00;100.00;0.00;60.00;100.00;0.00;2.14;259.22;4.20
2013;11;14;23;00;4.26;79.00;1019.20;0.00;0.00;39.00;0.00;33.00;39.00;0.00;1.70;270.00;2.90
2013;11;15;00;00;4.33;79.00;1018.70;0.00;0.00;100.00;0.00;3.00;100.00;0.00;0.54;248.20;1.10
2013;11;15;01;00;4.32;79.00;1019.70;0.00;0.00;100.00;0.00;100.00;100.00;0.00;0.42;135.00;0.50
2013;11;15;02;00;4.24;80.00;1019.30;0.00;0.00;100.00;0.00;100.00;100.00;0.00;2.82;96.12;3.10
2013;11;15;03;00;3.69;75.00;1017.80;0.00;0.00;100.00;20.00;100.00;100.00;0.00;2.98;103.57;5.70
2013;11;15;04;00;3.88;69.00;1018.60;0.00;0.00;100.00;98.00;100.00;100.00;0.00;2.40;92.39;5.50
2013;11;15;05;00;2.92;80.00;1019.70;0.00;0.00;100.00;0.00;10.00;100.00;0.00;1.71;339.44;2.00
2013;11;15;06;00;3.09;79.00;1019.70;0.00;0.00;100.00;0.00;100.00;100.00;0.00;1.10;5.19;1.90
2013;11;15;07;00;2.99;79.00;1020.10;0.00;0.00;5.00;0.00;0.00;5.00;0.00;2.68;63.43;2.20
2013;11;15;08;00;3.47;71.00;1019.60;0.00;0.00;0.00;0.00;0.00;0.00;5.34;3.22;60.26;10.00
2013;11;15;09;00;4.52;64.00;1020.20;0.00;0.00;0.00;0.00;0.00;0.00;108.58;3.77;57.99;10.80
2013;11;15;10;00;6.14;56.00;1020.30;0.00;0.00;0.00;0.00;0.00;0.00;238.52;6.98;60.87;11.60
2013;11;15;11;00;7.31;51.00;1019.60;0.00;0.00;0.00;0.00;0.00;0.00;329.30;7.38;61.70;11.20
2013;11;15;12;00;7.73;51.00;1019.80;0.00;0.00;100.00;0.00;0.00;100.00;271.45;7.65;64.44;12.20
2013;11;15;13;00;8.72;49.00;1018.80;0.00;0.00;0.00;0.00;0.00;0.00;352.44;8.36;68.96;12.10
2013;11;15;14;00;9.06;49.00;1019.30;0.00;0.00;0.00;0.00;0.00;0.00;362.23;8.30;74.62;11.70
2013;11;15;15;00;8.86;51.00;1019.70;0.00;0.00;0.00;0.00;0.00;0.00;284.80;7.57;77.80;12.00
2013;11;15;16;00;8.49;55.00;1019.40;0.00;0.00;1.20;4.00;0.00;0.00;173.55;6.20;69.23;11.00
2013;11;15;17;00;7.74;60.00;1021.20;0.00;0.00;0.00;0.00;0.00;0.00;45.39;5.08;57.88;11.00
2013;11;15;18;00;6.66;64.00;1022.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.88;47.49;11.00
2013;11;15;19;00;6.15;66.00;1023.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.34;61.07;11.60
2013;11;15;20;00;5.75;70.00;1024.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;4.12;60.95;11.10
2013;11;15;21;00;5.48;72.00;1025.00;0.00;0.00;4.80;16.00;0.00;0.00;0.00;3.45;67.89;10.70
2013;11;15;22;00;5.19;75.00;1024.60;0.00;0.00;0.90;3.00;0.00;0.00;0.00;2.69;68.20;10.70
2013;11;15;23;00;4.67;77.00;1025.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.30;22.62;5.90
2013;11;16;00;00;2.35;85.00;1026.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.44;304.99;2.70
2013;11;16;01;00;1.44;88.00;1026.80;0.00;0.00;2.00;0.00;0.00;2.00;0.00;1.77;286.39;1.90
